order_number;line_number;date;customer;country;product;qty;unit_price
101695;18;28.02.2021;AW00029744;poland;TG-W091-S;10;44,994
101695;19;28.02.2021;AW00029744;poland;SB-M891-L;1;53,994
101695;20;28.02.2021;AW00029744;poland;GL-F110-L;9;22,794
101695;21;28.02.2021;AW00029744;poland;PU-0452;1;11,994
101695;22;28.02.2021;AW00029744;poland;LO-C100;2;15
101695;23;28.02.2021;AW00029744;poland;FK-9939;2;137,694
101695;24;28.02.2021;AW00029744;poland;BK-M47B-40;3;647,994
101695;25;28.02.2021;AW00029744;poland;BK-M68S-38;4;1242,8518
101695;26;28.02.2021;AW00029744;poland;FK-1639;1;88,932
101695;27;28.02.2021;AW00029744;poland;FR-M94B-38;3;736,1455
101695;28;28.02.2021;AW00029744;poland;FR-M63B-48;6;209,256
101695;29;28.02.2021;AW00029744;poland;LJ-0192-L;21;26,437
101695;30;28.02.2021;AW00029744;poland;FR-M94S-46;1;744,2727
101695;31;28.02.2021;AW00029744;poland;TG-W091-L;6;44,994
101695;32;28.02.2021;AW00029744;poland;RW-M762;4;141,615
101695;33;28.02.2021;AW00029744;poland;GL-H102-S;3;14,1289
101695;34;28.02.2021;AW00029744;poland;HS-3479;4;74,838
101695;35;28.02.2021;AW00029744;poland;HB-M243;2;24,2945
101695;36;28.02.2021;AW00029744;poland;SH-M897-M;2;35,994
101695;37;28.02.2021;AW00029744;poland;FR-M94S-38;1;744,2727
101695;38;28.02.2021;AW00029744;poland;FR-M94B-42;2;736,1455
101695;39;28.02.2021;AW00029744;poland;BK-M47B-48;2;647,994
101695;40;28.02.2021;AW00029744;poland;SH-M897-L;3;35,994
101695;41;28.02.2021;AW00029744;poland;SB-M891-S;3;53,994
101695;42;28.02.2021;AW00029744;poland;RW-M928;4;196,329
101695;43;28.02.2021;AW00029744;poland;FW-M423;1;36,447
101695;44;28.02.2021;AW00029744;poland;FR-M63B-44;1;209,256
101695;45;28.02.2021;AW00029744;poland;HL-U509-B;4;20,1865
101695;46;28.02.2021;AW00029744;poland;SB-M891-M;8;53,994
101695;47;28.02.2021;AW00029744;poland;BK-M47B-38;2;647,994
101696;1;28.02.2021;AW00029605;poland;BK-M68B-46;3;1229,4589
101696;2;28.02.2021;AW00029605;poland;GL-F110-M;9;22,794
101696;3;28.02.2021;AW00029605;poland;BK-M68B-42;5;1229,4589
101696;4;28.02.2021;AW00029605;poland;FR-M63B-48;1;209,256
101696;5;28.02.2021;AW00029605;poland;RW-M762;3;141,615
101696;6;28.02.2021;AW00029605;poland;HB-M918;1;65,6018
101696;7;28.02.2021;AW00029605;poland;BK-M47B-44;7;647,994
101696;8;28.02.2021;AW00029605;poland;GL-F110-L;12;22,0342
101696;9;28.02.2021;AW00029605;poland;BK-M68B-38;1;1229,4589
101696;10;28.02.2021;AW00029605;poland;FW-M423;1;36,447
101696;11;28.02.2021;AW00029605;poland;BK-M68S-38;2;1242,8518
101696;12;28.02.2021;AW00029605;poland;BK-M47B-38;1;647,994
101696;13;28.02.2021;AW00029605;poland;FR-M63B-38;1;209,256
101696;14;28.02.2021;AW00029605;poland;FR-M63B-44;1;209,256
101696;15;28.02.2021;AW00029605;poland;BK-M47B-40;2;647,994
101696;16;28.02.2021;AW00029605;poland;FW-M762;2;125,415
101696;17;28.02.2021;AW00029605;poland;RW-M423;2;52,647
101696;18;28.02.2021;AW00029605;poland;RW-M928;2;196,329
101696;19;28.02.2021;AW00029605;poland;HB-M763;2;33,7745
101696;20;28.02.2021;AW00029605;poland;BK-M47B-48;2;647,994
101696;21;28.02.2021;AW00029605;poland;BK-M68S-46;3;1242,8518
101696;22;28.02.2021;AW00029605;poland;BK-M68S-42;4;1242,8518
101696;23;28.02.2021;AW00029605;poland;FR-M94S-38;5;744,2727
101696;24;28.02.2021;AW00029605;poland;GL-F110-S;1;22,794
101697;1;28.02.2021;AW00029909;poland;BK-M68S-42;3;1242,8518
101697;2;28.02.2021;AW00029909;poland;SB-M891-M;2;53,994
101697;3;28.02.2021;AW00029909;poland;HB-M763;1;33,7745
101697;4;28.02.2021;AW00029909;poland;TG-W091-L;5;44,994
101697;5;28.02.2021;AW00029909;poland;FR-M63B-38;5;209,256
101697;6;28.02.2021;AW00029909;poland;BK-M47B-40;7;647,994
101697;7;28.02.2021;AW00029909;poland;RW-M928;1;196,329
101697;8;28.02.2021;AW00029909;poland;CA-1098;4;5,1865
101697;9;28.02.2021;AW00029909;poland;SB-M891-S;1;53,994
101697;10;28.02.2021;AW00029909;poland;BK-M68B-46;2;1229,4589
101697;11;28.02.2021;AW00029909;poland;LJ-0192-L;3;28,8404
101697;12;28.02.2021;AW00029909;poland;HL-U509-R;2;20,1865
101697;13;28.02.2021;AW00029909;poland;HL-U509-B;1;20,1865
101697;14;28.02.2021;AW00029909;poland;GL-F110-S;2;22,794
101697;15;28.02.2021;AW00029909;poland;FR-M94S-38;1;744,2727
101697;16;28.02.2021;AW00029909;poland;FW-M762;3;125,415
101697;17;28.02.2021;AW00029909;poland;LO-C100;4;15
101697;18;28.02.2021;AW00029909;poland;TG-W091-S;2;44,994
101697;19;28.02.2021;AW00029909;poland;FW-M928;1;180,129
101697;20;28.02.2021;AW00029909;poland;FW-M423;2;36,447
101697;21;28.02.2021;AW00029909;poland;LJ-0192-M;6;28,8404
101697;22;28.02.2021;AW00029909;poland;BK-M47B-44;2;647,994
101697;23;28.02.2021;AW00029909;poland;HL-U509;3;20,1865
101697;24;28.02.2021;AW00029909;poland;FR-M63B-44;1;209,256
101697;25;28.02.2021;AW00029909;poland;BK-M47B-48;1;647,994
101697;26;28.02.2021;AW00029909;poland;GL-F110-L;7;22,794
101697;27;28.02.2021;AW00029909;poland;GL-H102-M;5;14,1289
101697;28;28.02.2021;AW00029909;poland;GL-F110-M;8;22,794
101697;29;28.02.2021;AW00029909;poland;SH-M897-M;3;35,994
101697;30;28.02.2021;AW00029909;poland;PU-0452;3;11,994
101697;31;28.02.2021;AW00029909;poland;BK-M68B-38;5;1229,4589
101697;32;28.02.2021;AW00029909;poland;FR-M94B-42;3;736,1455
101697;33;28.02.2021;AW00029909;poland;RW-M762;2;141,615
101697;34;28.02.2021;AW00029909;poland;BK-M68B-42;4;1229,4589
101697;35;28.02.2021;AW00029909;poland;BK-M68S-38;4;1242,8518
101697;36;28.02.2021;AW00029909;poland;HB-M918;2;65,6018
101697;37;28.02.2021;AW00029909;poland;BK-M68S-46;2;1242,8518
101697;38;28.02.2021;AW00029909;poland;BK-M47B-38;2;647,994
101697;39;28.02.2021;AW00029909;poland;RW-M423;3;52,647
101698;1;28.02.2021;AW00029613;poland;LJ-0192-L;5;28,8404
101698;2;28.02.2021;AW00029613;poland;TG-W091-L;4;44,994
101698;3;28.02.2021;AW00029613;poland;CA-1098;1;5,1865
101698;4;28.02.2021;AW00029613;poland;GL-F110-S;1;22,794
101698;5;28.02.2021;AW00029613;poland;BK-M68B-38;2;1229,4589
101698;6;28.02.2021;AW00029613;poland;GL-F110-L;9;22,794
101698;7;28.02.2021;AW00029613;poland;GL-F110-M;4;22,794
101698;8;28.02.2021;AW00029613;poland;BK-M68B-42;1;1229,4589
101699;1;28.02.2021;AW00029604;poland;SB-M891-S;1;53,994
101699;2;28.02.2021;AW00029604;poland;GL-F110-L;7;22,794
101700;1;28.02.2021;AW00030075;poland;SH-M897-M;2;35,994
101700;2;28.02.2021;AW00030075;poland;BK-M68B-38;4;1229,4589
101700;3;28.02.2021;AW00030075;poland;GL-H102-M;4;14,1289
101700;4;28.02.2021;AW00030075;poland;RW-M762;1;141,615
101700;5;28.02.2021;AW00030075;poland;BK-M68B-46;4;1229,4589
101700;6;28.02.2021;AW00030075;poland;GL-F110-S;2;22,794
101700;7;28.02.2021;AW00030075;poland;HL-U509;3;20,1865
101700;8;28.02.2021;AW00030075;poland;FR-M94B-42;4;736,1455
101700;9;28.02.2021;AW00030075;poland;LJ-0192-M;3;28,8404
101700;10;28.02.2021;AW00030075;poland;TG-W091-L;1;44,994
101700;11;28.02.2021;AW00030075;poland;LJ-0192-X;3;28,8404
101700;12;28.02.2021;AW00030075;poland;FW-M928;3;180,129
101700;13;28.02.2021;AW00030075;poland;LO-C100;3;15
101700;14;28.02.2021;AW00030075;poland;SB-M891-S;2;53,994
101700;15;28.02.2021;AW00030075;poland;SB-M891-M;5;53,994
101700;16;28.02.2021;AW00030075;poland;HB-M918;3;65,6018
101700;17;28.02.2021;AW00030075;poland;FW-M762;1;125,415
101700;18;28.02.2021;AW00030075;poland;BK-M68S-46;7;1242,8518
101700;19;28.02.2021;AW00030075;poland;GL-F110-M;5;22,794
101700;20;28.02.2021;AW00030075;poland;LJ-0192-L;4;28,8404
101700;21;28.02.2021;AW00030075;poland;RW-M928;1;196,329
101700;22;28.02.2021;AW00030075;poland;FR-M63B-38;1;209,256
101700;23;28.02.2021;AW00030075;poland;HB-M763;2;33,7745
101700;24;28.02.2021;AW00030075;poland;PU-0452;2;11,994
101700;25;28.02.2021;AW00030075;poland;BK-M68S-42;2;1242,8518
101700;26;28.02.2021;AW00030075;poland;BK-M47B-40;2;647,994
101700;27;28.02.2021;AW00030075;poland;FR-M63B-48;4;209,256
101700;28;28.02.2021;AW00030075;poland;BK-M68S-38;3;1242,8518
101700;29;28.02.2021;AW00030075;poland;GL-F110-L;7;22,794
101700;30;28.02.2021;AW00030075;poland;TG-W091-S;5;44,994
101700;31;28.02.2021;AW00030075;poland;CA-1098;1;5,1865
101700;32;28.02.2021;AW00030075;poland;HL-U509-B;5;20,1865
101700;33;28.02.2021;AW00030075;poland;FW-M423;3;36,447
101700;34;28.02.2021;AW00030075;poland;FR-M94S-38;2;744,2727
101700;35;28.02.2021;AW00030075;poland;HL-U509-R;3;20,1865
101700;36;28.02.2021;AW00030075;poland;BK-M68B-42;2;1229,4589
101700;37;28.02.2021;AW00030075;poland;BK-M47B-38;7;647,994
101700;38;28.02.2021;AW00030075;poland;BK-M47B-44;1;647,994
101700;39;28.02.2021;AW00030075;poland;RW-M423;2;52,647
101700;40;28.02.2021;AW00030075;poland;BK-M47B-48;5;647,994
101701;1;28.02.2021;AW00029827;poland;BK-R89B-58;6;1308,9375
101701;2;28.02.2021;AW00029827;poland;BK-R50R-48;2;469,794
101701;3;28.02.2021;AW00029827;poland;BK-R64Y-48;3;600,2625
101701;4;28.02.2021;AW00029827;poland;BK-R89R-52;7;1466,01
101701;5;28.02.2021;AW00029827;poland;BK-R89B-48;5;1308,9375
101701;6;28.02.2021;AW00029827;poland;BK-R64Y-38;4;600,2625
101701;7;28.02.2021;AW00029827;poland;FR-R38R-44;3;202,332
101701;8;28.02.2021;AW00029827;poland;FW-R762;3;149,031
101701;9;28.02.2021;AW00029827;poland;BK-R50B-62;1;469,794
101701;10;28.02.2021;AW00029827;poland;BK-R89B-52;6;1308,9375
101701;11;28.02.2021;AW00029827;poland;BK-R50B-44;7;469,794
101701;12;28.02.2021;AW00029827;poland;BK-R50B-52;3;469,794
101701;13;28.02.2021;AW00029827;poland;BK-R50R-58;4;469,794
101701;14;28.02.2021;AW00029827;poland;BK-R89R-48;2;1466,01
101701;15;28.02.2021;AW00029827;poland;BK-R64Y-40;5;600,2625
101701;16;28.02.2021;AW00029827;poland;RW-R623;5;67,539
101701;17;28.02.2021;AW00029827;poland;PU-0452;2;11,994
101701;18;28.02.2021;AW00029827;poland;BK-R50B-60;2;469,794
101701;19;28.02.2021;AW00029827;poland;BK-R50R-62;6;469,794
101701;20;28.02.2021;AW00029827;poland;FR-R72Y-44;3;324,4527
101701;21;28.02.2021;AW00029827;poland;BK-R50B-48;5;469,794
101701;22;28.02.2021;AW00029827;poland;BK-R89B-44;1;1308,9375
101701;23;28.02.2021;AW00029827;poland;BK-R64Y-42;6;600,2625
101701;24;28.02.2021;AW00029827;poland;BK-R50R-52;2;469,794
101701;25;28.02.2021;AW00029827;poland;BK-R50R-44;2;469,794
101701;26;28.02.2021;AW00029827;poland;BK-R50R-60;7;469,794
101701;27;28.02.2021;AW00029827;poland;LJ-0192-M;1;28,8404
101701;28;28.02.2021;AW00029827;poland;FR-R38R-60;5;202,332
101701;29;28.02.2021;AW00029827;poland;BK-R64Y-44;6;600,2625
101701;30;28.02.2021;AW00029827;poland;BK-R89R-44;4;1466,01
101701;31;28.02.2021;AW00029827;poland;FW-R820;4;198,036
101701;32;28.02.2021;AW00029827;poland;BK-R89R-58;5;1308,9375
101701;33;28.02.2021;AW00029827;poland;BK-R50B-58;3;469,794
101701;34;28.02.2021;AW00029827;poland;FR-R38B-52;6;183,9382
101701;35;28.02.2021;AW00029827;poland;LO-C100;2;15
101702;1;28.02.2021;AW00029805;poland;BK-R50B-52;2;469,794
101702;2;28.02.2021;AW00029805;poland;BK-R50R-60;1;469,794
101702;3;28.02.2021;AW00029805;poland;TG-W091-L;2;44,994
101702;4;28.02.2021;AW00029805;poland;BK-R50R-62;1;469,794
101702;5;28.02.2021;AW00029805;poland;BK-R50B-58;5;469,794
101702;6;28.02.2021;AW00029805;poland;BK-R50R-44;3;469,794
101702;7;28.02.2021;AW00029805;poland;RW-R623;3;67,539
101702;8;28.02.2021;AW00029805;poland;LJ-0192-L;3;28,8404
101703;1;28.02.2021;AW00029761;poland;LJ-0192-L;5;28,8404
101703;2;28.02.2021;AW00029761;poland;TG-W091-S;1;44,994
101703;3;28.02.2021;AW00029761;poland;BK-R50B-58;1;469,794
101703;4;28.02.2021;AW00029761;poland;FR-R72Y-44;3;324,4527
101703;5;28.02.2021;AW00029761;poland;BK-R50B-52;3;469,794
101703;6;28.02.2021;AW00029761;poland;RW-R623;1;67,539
101703;7;28.02.2021;AW00029761;poland;TG-W091-L;2;44,994
101703;8;28.02.2021;AW00029761;poland;BK-R50R-62;1;469,794
101703;9;28.02.2021;AW00029761;poland;BK-R50R-60;1;469,794
101703;10;28.02.2021;AW00029761;poland;BK-R50R-48;2;469,794
101703;11;28.02.2021;AW00029761;poland;CA-1098;2;5,1865
101703;12;28.02.2021;AW00029761;poland;BK-R50R-44;6;469,794
101704;1;28.02.2021;AW00029489;poland;BK-R89R-52;1;1466,01
101704;2;28.02.2021;AW00029489;poland;BK-R64Y-40;1;600,2625
101704;3;28.02.2021;AW00029489;poland;HB-R956;1;65,6018
101705;1;28.02.2021;AW00029889;poland;BK-R50R-52;2;469,794
101705;2;28.02.2021;AW00029889;poland;CA-1098;2;5,1865
101705;3;28.02.2021;AW00029889;poland;HL-U509;4;20,1865
101705;4;28.02.2021;AW00029889;poland;BK-R64Y-42;1;600,2625
101705;5;28.02.2021;AW00029889;poland;BK-R50R-58;2;469,794
101705;6;28.02.2021;AW00029889;poland;FR-R38R-48;2;202,332
101705;7;28.02.2021;AW00029889;poland;LO-C100;5;15
101705;8;28.02.2021;AW00029889;poland;FR-R38R-62;4;202,332
101705;9;28.02.2021;AW00029889;poland;BK-R89B-44;4;1308,9375
101705;10;28.02.2021;AW00029889;poland;LJ-0192-M;3;28,8404
101705;11;28.02.2021;AW00029889;poland;BK-R89B-58;5;1308,9375
101705;12;28.02.2021;AW00029889;poland;TG-W091-L;2;44,994
101705;13;28.02.2021;AW00029889;poland;FW-R820;3;198,036
101705;14;28.02.2021;AW00029889;poland;HL-U509-B;3;20,1865
101705;15;28.02.2021;AW00029889;poland;BK-R50R-62;3;469,794
101705;16;28.02.2021;AW00029889;poland;BK-R50R-44;3;469,794
101705;17;28.02.2021;AW00029889;poland;GL-H102-M;3;14,1289
101705;18;28.02.2021;AW00029889;poland;FW-R762;2;149,031
101705;19;28.02.2021;AW00029889;poland;BK-R50R-60;3;469,794
101705;20;28.02.2021;AW00029889;poland;BK-R50B-52;1;469,794
101705;21;28.02.2021;AW00029889;poland;BK-R89B-52;2;1308,9375
101705;22;28.02.2021;AW00029889;poland;BK-R50B-62;1;469,794
101705;23;28.02.2021;AW00029889;poland;FR-R72Y-44;2;324,4527
101705;24;28.02.2021;AW00029889;poland;PU-0452;1;11,994
101705;25;28.02.2021;AW00029889;poland;SH-M897-M;3;35,994
101705;26;28.02.2021;AW00029889;poland;FR-R72Y-48;2;324,4527
101705;27;28.02.2021;AW00029889;poland;BK-R89R-58;2;1308,9375
101705;28;28.02.2021;AW00029889;poland;BK-R64Y-48;2;600,2625
101705;29;28.02.2021;AW00029889;poland;LJ-0192-X;1;28,8404
101705;30;28.02.2021;AW00029889;poland;TG-W091-S;3;44,994
101705;31;28.02.2021;AW00029889;poland;BK-R50B-60;1;469,794
101705;32;28.02.2021;AW00029889;poland;FR-R38R-60;1;202,332
101705;33;28.02.2021;AW00029889;poland;FR-R72Y-38;3;324,4527
101705;34;28.02.2021;AW00029889;poland;BK-R64Y-44;4;600,2625
101705;35;28.02.2021;AW00029889;poland;RW-R623;3;67,539
101705;36;28.02.2021;AW00029889;poland;BK-R50B-44;2;469,794
101705;37;28.02.2021;AW00029889;poland;LJ-0192-L;6;28,8404
101705;38;28.02.2021;AW00029889;poland;BK-R50B-58;1;469,794
101705;39;28.02.2021;AW00029889;poland;SB-M891-S;2;53,994
101705;40;28.02.2021;AW00029889;poland;BK-R50R-48;4;469,794
101705;41;28.02.2021;AW00029889;poland;BK-R89R-48;2;1466,01
101705;42;28.02.2021;AW00029889;poland;FR-R38B-52;3;183,9382
101705;43;28.02.2021;AW00029889;poland;SB-M891-M;4;53,994
101705;44;28.02.2021;AW00029889;poland;FR-R38R-44;1;202,332
101705;45;28.02.2021;AW00029889;poland;HL-U509-R;3;20,1865
101705;46;28.02.2021;AW00029889;poland;BK-R64Y-38;3;600,2625
101706;1;28.02.2021;AW00029999;poland;FR-R72Y-48;1;324,4527
101707;1;28.02.2021;AW00029647;poland;PU-0452;5;11,994
101707;2;28.02.2021;AW00029647;poland;BK-M68B-46;9;1229,4589
101707;3;28.02.2021;AW00029647;poland;HB-M763;3;33,7745
101707;4;28.02.2021;AW00029647;poland;FW-M928;1;180,129
101707;5;28.02.2021;AW00029647;poland;LJ-0192-X;4;28,8404
101707;6;28.02.2021;AW00029647;poland;GL-F110-S;3;22,794
101707;7;28.02.2021;AW00029647;poland;HL-U509;3;20,1865
101707;8;28.02.2021;AW00029647;poland;BK-M68B-38;7;1229,4589
101707;9;28.02.2021;AW00029647;poland;SB-M891-M;3;53,994
101707;10;28.02.2021;AW00029647;poland;RW-M762;3;141,615
101707;11;28.02.2021;AW00029647;poland;RW-M928;7;196,329
101707;12;28.02.2021;AW00029647;poland;BK-M47B-44;5;647,994
101707;13;28.02.2021;AW00029647;poland;BK-M68S-38;8;1242,8518
101707;14;28.02.2021;AW00029647;poland;BK-M47B-40;8;647,994
101707;15;28.02.2021;AW00029647;poland;FR-M94S-38;2;744,2727
101707;16;28.02.2021;AW00029647;poland;FR-M63B-38;4;209,256
101707;17;28.02.2021;AW00029647;poland;BK-M47B-38;6;647,994
101707;18;28.02.2021;AW00029647;poland;RW-M423;1;52,647
101707;19;28.02.2021;AW00029647;poland;BK-M47B-48;6;647,994
101707;20;28.02.2021;AW00029647;poland;GL-F110-M;17;20,8945
101707;21;28.02.2021;AW00029647;poland;FR-M63B-44;6;209,256
101707;22;28.02.2021;AW00029647;poland;CA-1098;2;5,1865
101707;23;28.02.2021;AW00029647;poland;BK-M68S-42;5;1242,8518
101707;24;28.02.2021;AW00029647;poland;FR-M94B-42;2;736,1455
101707;25;28.02.2021;AW00029647;poland;GL-F110-L;31;18,995
101707;26;28.02.2021;AW00029647;poland;BK-M68S-46;9;1242,8518
101707;27;28.02.2021;AW00029647;poland;FR-M63B-48;3;209,256
101707;28;28.02.2021;AW00029647;poland;FW-M762;7;125,415
101707;29;28.02.2021;AW00029647;poland;FW-M423;5;36,447
101707;30;28.02.2021;AW00029647;poland;HB-M918;2;65,6018
101707;31;28.02.2021;AW00029647;poland;LJ-0192-L;3;28,8404
101707;32;28.02.2021;AW00029647;poland;SB-M891-S;1;53,994
101707;33;28.02.2021;AW00029647;poland;TG-W091-S;2;44,994
101707;34;28.02.2021;AW00029647;poland;TG-W091-L;3;44,994
101707;35;28.02.2021;AW00029647;poland;BK-M68B-42;5;1229,4589
101707;36;28.02.2021;AW00029647;poland;LJ-0192-M;2;28,8404
101707;37;28.02.2021;AW00029647;poland;HL-U509-B;2;20,1865
101707;38;28.02.2021;AW00029647;poland;HL-U509-R;1;20,1865
101707;39;28.02.2021;AW00029647;poland;GL-H102-M;4;14,1289
101707;40;28.02.2021;AW00029647;poland;SH-M897-M;6;35,994
101707;41;28.02.2021;AW00029647;poland;LO-C100;3;15
101708;1;28.02.2021;AW00029689;poland;BK-R50B-52;7;469,794
101708;2;28.02.2021;AW00029689;poland;FR-R38B-52;4;183,9382
101708;3;28.02.2021;AW00029689;poland;SH-M897-L;4;35,994
101708;4;28.02.2021;AW00029689;poland;BK-R89B-44;6;1308,9375
101708;5;28.02.2021;AW00029689;poland;FR-R38R-60;5;202,332
101708;6;28.02.2021;AW00029689;poland;BK-R50B-44;3;469,794
101708;7;28.02.2021;AW00029689;poland;BK-R50R-48;10;469,794
101708;8;28.02.2021;AW00029689;poland;FR-R38R-44;2;202,332
101708;9;28.02.2021;AW00029689;poland;TG-W091-M;4;44,994
101708;10;28.02.2021;AW00029689;poland;FR-R72Y-48;6;324,4527
101708;11;28.02.2021;AW00029689;poland;BK-R50B-58;8;469,794
101708;12;28.02.2021;AW00029689;poland;FW-R820;3;198,036
101708;13;28.02.2021;AW00029689;poland;FR-R38R-62;6;202,332
101708;14;28.02.2021;AW00029689;poland;FR-R72Y-38;2;324,4527
101708;15;28.02.2021;AW00029689;poland;GL-H102-L;2;14,1289
101708;16;28.02.2021;AW00029689;poland;HL-U509-B;1;20,1865
101708;17;28.02.2021;AW00029689;poland;BK-R50R-62;12;454,1342
101708;18;28.02.2021;AW00029689;poland;BK-R64Y-40;4;600,2625
101708;19;28.02.2021;AW00029689;poland;HL-U509;3;20,1865
101708;20;28.02.2021;AW00029689;poland;FR-R38B-58;3;183,9382
101708;21;28.02.2021;AW00029689;poland;HL-U509-R;3;20,1865
101708;22;28.02.2021;AW00029689;poland;BK-R64Y-38;5;600,2625
101708;23;28.02.2021;AW00029689;poland;BK-R89R-48;3;1466,01
101708;24;28.02.2021;AW00029689;poland;BK-R64Y-48;5;600,2625
101708;25;28.02.2021;AW00029689;poland;BK-R89R-44;5;1466,01
101708;26;28.02.2021;AW00029689;poland;BK-R50B-60;4;469,794
101708;27;28.02.2021;AW00029689;poland;RW-R623;6;67,539
101708;28;28.02.2021;AW00029689;poland;BK-R50R-60;13;454,1342
101708;29;28.02.2021;AW00029689;poland;FR-R72Y-44;5;324,4527
101708;30;28.02.2021;AW00029689;poland;FW-R762;1;149,031
101708;31;28.02.2021;AW00029689;poland;FR-R38R-48;2;202,332
101708;32;28.02.2021;AW00029689;poland;BK-R50R-52;6;469,794
101708;33;28.02.2021;AW00029689;poland;BK-R50R-44;12;454,1342
101708;34;28.02.2021;AW00029689;poland;BK-R89B-48;2;1308,9375
101709;1;28.02.2021;AW00029661;poland;BK-R50R-60;6;469,794
101709;2;28.02.2021;AW00029661;poland;BK-R50R-44;3;469,794
101710;1;28.02.2021;AW00029545;poland;FR-R38B-58;1;183,9382
101710;2;28.02.2021;AW00029545;poland;HB-R956;1;65,6018
101711;1;28.02.2021;AW00030018;poland;GL-F110-S;1;22,794
101711;2;28.02.2021;AW00030018;poland;GL-F110-L;12;22,0342
101712;1;28.02.2021;AW00030000;poland;FW-M423;2;36,447
101712;2;28.02.2021;AW00030000;poland;BK-M47B-38;4;647,994
101712;3;28.02.2021;AW00030000;poland;HB-M243;2;24,2945
101712;4;28.02.2021;AW00030000;poland;FK-9939;5;137,694
101712;5;28.02.2021;AW00030000;poland;HS-2451;8;61,374
101712;6;28.02.2021;AW00030000;poland;BK-M68S-46;4;1242,8518
101712;7;28.02.2021;AW00030000;poland;BK-M68B-42;1;1229,4589
101712;8;28.02.2021;AW00030000;poland;FR-M63B-38;4;209,256
101712;9;28.02.2021;AW00030000;poland;FR-M94S-38;3;744,2727
101712;10;28.02.2021;AW00030000;poland;GL-F110-M;2;22,794
101712;11;28.02.2021;AW00030000;poland;BK-M68B-46;3;1229,4589
101712;12;28.02.2021;AW00030000;poland;HB-M763;6;33,7745
101712;13;28.02.2021;AW00030000;poland;FR-M63B-44;5;209,256
101712;14;28.02.2021;AW00030000;poland;BK-M47B-44;7;647,994
101712;15;28.02.2021;AW00030000;poland;FR-M63B-48;12;202,2808
101712;16;28.02.2021;AW00030000;poland;RW-M928;5;196,329
101712;17;28.02.2021;AW00030000;poland;HS-3479;1;74,838
101712;18;28.02.2021;AW00030000;poland;BK-M68S-42;3;1242,8518
101712;19;28.02.2021;AW00030000;poland;FR-M94S-46;2;744,2727
101712;20;28.02.2021;AW00030000;poland;FR-M94B-42;4;736,1455
101712;21;28.02.2021;AW00030000;poland;BK-M47B-48;8;647,994
101712;22;28.02.2021;AW00030000;poland;BK-M47B-40;5;647,994
101712;23;28.02.2021;AW00030000;poland;RW-M762;5;141,615
101712;24;28.02.2021;AW00030000;poland;BK-M68B-38;7;1229,4589
101712;25;28.02.2021;AW00030000;poland;FR-M94B-38;6;736,1455
101712;26;28.02.2021;AW00030000;poland;GL-F110-L;14;22,0342
101712;27;28.02.2021;AW00030000;poland;BK-M68S-38;2;1242,8518
101713;1;28.02.2021;AW00029497;poland;BK-M68B-46;2;1229,4589
101713;2;28.02.2021;AW00029497;poland;GL-F110-L;28;18,995
101713;3;28.02.2021;AW00029497;poland;RW-M762;2;141,615
101713;4;28.02.2021;AW00029497;poland;PU-0452;7;11,994
101713;5;28.02.2021;AW00029497;poland;FR-M63B-38;3;209,256
101713;6;28.02.2021;AW00029497;poland;TG-W091-L;6;44,994
101713;7;28.02.2021;AW00029497;poland;SB-M891-M;1;53,994
101713;8;28.02.2021;AW00029497;poland;FW-M423;2;36,447
101713;9;28.02.2021;AW00029497;poland;HL-U509-B;3;20,1865
101713;10;28.02.2021;AW00029497;poland;BK-M47B-44;9;647,994
101713;11;28.02.2021;AW00029497;poland;BK-M68S-42;5;1242,8518
101713;12;28.02.2021;AW00029497;poland;BK-M68B-38;1;1229,4589
101713;13;28.02.2021;AW00029497;poland;RW-M423;2;52,647
101713;14;28.02.2021;AW00029497;poland;LJ-0192-L;7;28,8404
101713;15;28.02.2021;AW00029497;poland;FR-M94S-38;3;744,2727
101713;16;28.02.2021;AW00029497;poland;HL-U509;2;20,1865
101713;17;28.02.2021;AW00029497;poland;CA-1098;5;5,1865
101713;18;28.02.2021;AW00029497;poland;BK-M47B-40;11;626,3942
101713;19;28.02.2021;AW00029497;poland;LJ-0192-M;4;28,8404
101713;20;28.02.2021;AW00029497;poland;HB-M918;5;65,6018
101713;21;28.02.2021;AW00029497;poland;GL-F110-M;14;22,0342
101713;22;28.02.2021;AW00029497;poland;BK-M68S-38;4;1242,8518
101713;23;28.02.2021;AW00029497;poland;FW-M762;4;125,415
101713;24;28.02.2021;AW00029497;poland;BK-M68S-46;5;1242,8518
101713;25;28.02.2021;AW00029497;poland;FR-M94B-42;3;736,1455
101713;26;28.02.2021;AW00029497;poland;BK-M47B-48;2;647,994
101713;27;28.02.2021;AW00029497;poland;SH-M897-M;5;35,994
101713;28;28.02.2021;AW00029497;poland;GL-F110-S;6;22,794
101713;29;28.02.2021;AW00029497;poland;HL-U509-R;5;20,1865
101713;30;28.02.2021;AW00029497;poland;TG-W091-S;2;44,994
101713;31;28.02.2021;AW00029497;poland;FR-M63B-44;4;209,256
101713;32;28.02.2021;AW00029497;poland;HB-M763;4;33,7745
101713;33;28.02.2021;AW00029497;poland;GL-H102-M;5;14,1289
101713;34;28.02.2021;AW00029497;poland;RW-M928;5;196,329
101713;35;28.02.2021;AW00029497;poland;FR-M63B-48;2;209,256
