order_number;line_number;date;reseller;country;product;qty;unit_price
101674;21;28.01.2021;AW00029637;poland;TG-W091-S;6;44,994
101674;22;28.01.2021;AW00029637;poland;TG-W091-L;6;44,994
101674;23;28.01.2021;AW00029637;poland;PU-0452;4;11,994
101674;24;28.01.2021;AW00029637;poland;SH-M897-S;6;35,994
101674;25;28.01.2021;AW00029637;poland;LJ-0192-L;8;28,8404
101674;26;28.01.2021;AW00029637;poland;BK-R50R-62;4;469,794
101674;27;28.01.2021;AW00029637;poland;SH-M897-M;4;35,994
101674;28;28.01.2021;AW00029637;poland;GL-H102-M;6;14,1289
101674;29;28.01.2021;AW00029637;poland;BK-R89B-44;2;1308,9375
101674;30;28.01.2021;AW00029637;poland;LJ-0192-M;12;28,8404
101674;31;28.01.2021;AW00029637;poland;FR-R38B-52;2;183,9382
101674;32;28.01.2021;AW00029637;poland;BK-R64Y-38;4;600,2625
101674;33;28.01.2021;AW00029637;poland;BK-R64Y-48;2;600,2625
101675;1;28.01.2021;AW00029810;poland;GL-F110-M;6;22,794
101675;2;28.01.2021;AW00029810;poland;BK-M68S-38;2;1242,8518
101675;3;28.01.2021;AW00029810;poland;BK-M68B-38;2;1229,4589
101675;4;28.01.2021;AW00029810;poland;BK-M68B-42;2;1229,4589
101675;5;28.01.2021;AW00029810;poland;GL-F110-S;2;22,794
101676;1;28.01.2021;AW00029956;poland;RW-M928;2;196,329
101676;2;28.01.2021;AW00029956;poland;BK-M68B-42;4;1229,4589
101676;3;28.01.2021;AW00029956;poland;HS-2451;4;61,374
101676;4;28.01.2021;AW00029956;poland;BK-M68S-38;2;1242,8518
101676;5;28.01.2021;AW00029956;poland;FR-M63B-38;2;209,256
101676;6;28.01.2021;AW00029956;poland;BK-M47B-40;2;647,994
101676;7;28.01.2021;AW00029956;poland;GL-H102-S;4;14,1289
101676;8;28.01.2021;AW00029956;poland;GL-F110-M;2;22,794
101676;9;28.01.2021;AW00029956;poland;FR-M63B-48;2;209,256
101676;10;28.01.2021;AW00029956;poland;FR-M94B-38;4;736,1455
101676;11;28.01.2021;AW00029956;poland;FR-M94S-38;6;744,2727
101676;12;28.01.2021;AW00029956;poland;HB-M763;4;33,7745
101676;13;28.01.2021;AW00029956;poland;FR-M94B-42;2;736,1455
101676;14;28.01.2021;AW00029956;poland;GL-F110-L;16;22,794
101676;15;28.01.2021;AW00029956;poland;FW-M423;4;36,447
101676;16;28.01.2021;AW00029956;poland;BK-M68B-38;4;1229,4589
101676;17;28.01.2021;AW00029956;poland;FK-9939;10;137,694
101676;18;28.01.2021;AW00029956;poland;FR-M63B-44;4;209,256
101676;19;28.01.2021;AW00029956;poland;BK-M47B-48;4;647,994
101676;20;28.01.2021;AW00029956;poland;HB-M243;2;24,2945
101676;21;28.01.2021;AW00029956;poland;RW-M762;6;141,615
101676;22;28.01.2021;AW00029956;poland;BK-M68S-42;2;1242,8518
101676;23;28.01.2021;AW00029956;poland;BK-M47B-38;2;647,994
101676;24;28.01.2021;AW00029956;poland;HS-3479;4;74,838
101677;1;28.01.2021;AW00029562;poland;GL-F110-M;8;22,794
101677;2;28.01.2021;AW00029562;poland;BK-M68S-42;4;1242,8518
101677;3;28.01.2021;AW00029562;poland;RW-M762;6;141,615
101677;4;28.01.2021;AW00029562;poland;BK-M68S-46;4;1242,8518
101677;5;28.01.2021;AW00029562;poland;BK-M68S-38;6;1242,8518
101677;6;28.01.2021;AW00029562;poland;GL-F110-L;12;22,794
101677;7;28.01.2021;AW00029562;poland;BK-M68B-46;2;1229,4589
101677;8;28.01.2021;AW00029562;poland;HB-M243;10;24,2945
101677;9;28.01.2021;AW00029562;poland;RW-M928;10;196,329
101677;10;28.01.2021;AW00029562;poland;FR-M63B-38;6;209,256
101677;11;28.01.2021;AW00029562;poland;FR-M94S-38;12;744,2727
101677;12;28.01.2021;AW00029562;poland;BK-M47B-40;4;647,994
101677;13;28.01.2021;AW00029562;poland;FR-M94S-46;4;744,2727
101677;14;28.01.2021;AW00029562;poland;BK-M47B-48;2;647,994
101677;15;28.01.2021;AW00029562;poland;HS-2451;12;61,374
101677;16;28.01.2021;AW00029562;poland;FR-M63B-44;6;209,256
101677;17;28.01.2021;AW00029562;poland;BK-M68B-38;4;1229,4589
101677;18;28.01.2021;AW00029562;poland;HS-3479;6;74,838
101677;19;28.01.2021;AW00029562;poland;FR-M94B-38;6;736,1455
101677;20;28.01.2021;AW00029562;poland;BK-M47B-44;4;647,994
101677;21;28.01.2021;AW00029562;poland;FR-M94B-42;6;736,1455
101677;22;28.01.2021;AW00029562;poland;BK-M68B-42;8;1229,4589
101677;23;28.01.2021;AW00029562;poland;FK-9939;6;137,694
101677;24;28.01.2021;AW00029562;poland;FR-M63B-48;6;209,256
101677;25;28.01.2021;AW00029562;poland;BK-M47B-38;2;647,994
101677;26;28.01.2021;AW00029562;poland;HB-M763;6;33,7745
101677;27;28.01.2021;AW00029562;poland;FW-M423;16;36,447
101678;1;28.01.2021;AW00029635;poland;GL-F110-S;6;22,794
101678;2;28.01.2021;AW00029635;poland;BK-M68B-38;4;1229,4589
101679;1;28.01.2021;AW00029915;poland;FR-M63B-48;2;209,256
101680;1;28.01.2021;AW00029490;poland;FR-M63B-38;2;209,256
101680;2;28.01.2021;AW00029490;poland;RW-M928;2;196,329
101681;1;28.01.2021;AW00029838;poland;FR-R72Y-44;2;324,4527
101681;2;28.01.2021;AW00029838;poland;SB-M891-M;2;53,994
101681;3;28.01.2021;AW00029838;poland;HL-U509-B;4;20,1865
101682;1;28.01.2021;AW00029980;poland;GL-F110-L;8;22,794
101682;2;28.01.2021;AW00029980;poland;GL-F110-M;2;22,794
101683;1;28.01.2021;AW00029487;poland;BK-M68S-46;4;1242,8518
101684;1;28.01.2021;AW00029873;poland;BK-R50R-48;2;469,794
101684;2;28.01.2021;AW00029873;poland;BK-R50R-62;4;469,794
101684;3;28.01.2021;AW00029873;poland;BK-R50R-44;8;469,794
101684;4;28.01.2021;AW00029873;poland;BK-R50R-60;10;469,794
101684;5;28.01.2021;AW00029873;poland;BK-R50B-58;2;469,794
101684;6;28.01.2021;AW00029873;poland;BK-R50B-52;2;469,794
103177;1;28.01.2021;AW00030079;poland;BK-R89R-58;2;1466,01
103178;1;28.01.2021;AW00029812;poland;GL-F110-S;2;24,6935
103178;2;28.01.2021;AW00029812;poland;GL-F110-M;2;24,6935
103178;3;28.01.2021;AW00029812;poland;GL-F110-L;4;24,6935
103179;1;29.01.2021;AW00030072;poland;VE-C304-M;4;38,1
103180;1;29.01.2021;AW00029592;poland;BK-R64Y-48;4;672,294
103180;2;29.01.2021;AW00029592;poland;SO-R809-L;10;5,394
103180;3;29.01.2021;AW00029592;poland;BK-R89B-44;6;1466,01
103180;4;29.01.2021;AW00029592;poland;BK-R19B-52;2;323,994
103180;5;29.01.2021;AW00029592;poland;BK-R79Y-48;4;1020,594
103180;6;29.01.2021;AW00029592;poland;SJ-0194-X;4;32,394
103180;7;29.01.2021;AW00029592;poland;VE-C304-S;6;38,1
103180;8;29.01.2021;AW00029592;poland;SO-R809-M;4;5,394
103180;9;29.01.2021;AW00029592;poland;BK-R64Y-38;4;672,294
103180;10;29.01.2021;AW00029592;poland;BK-R79Y-40;4;1020,594
103181;1;29.01.2021;AW00029501;poland;PK-7098;2;1,374
103181;2;29.01.2021;AW00029501;poland;BK-T18U-58;2;445,41
103181;3;29.01.2021;AW00029501;poland;BK-T18Y-44;2;445,41
103181;4;29.01.2021;AW00029501;poland;BK-T18Y-54;6;445,41
103181;5;29.01.2021;AW00029501;poland;FR-T67U-54;2;200,052
103182;1;29.01.2021;AW00030113;poland;SH-W890-L;20;41,994
103182;2;29.01.2021;AW00030113;poland;BK-M18B-52;2;323,994
103182;3;29.01.2021;AW00030113;poland;BK-M38S-38;2;461,694
103182;4;29.01.2021;AW00030113;poland;BK-M18S-48;2;338,994
103182;5;29.01.2021;AW00030113;poland;BK-M68B-46;2;1376,994
103182;6;29.01.2021;AW00030113;poland;BK-M18B-42;4;323,994
103182;7;29.01.2021;AW00030113;poland;BK-M68S-42;8;1391,994
103182;8;29.01.2021;AW00030113;poland;HB-M763;4;37,152
103182;9;29.01.2021;AW00030113;poland;BK-M18B-44;10;323,994
103182;10;29.01.2021;AW00030113;poland;BK-M18B-40;6;323,994
103182;11;29.01.2021;AW00030113;poland;BK-M68B-38;8;1376,994
103182;12;29.01.2021;AW00030113;poland;FR-M21B-44;4;149,874
103182;13;29.01.2021;AW00030113;poland;BK-M18B-48;4;323,994
103182;14;29.01.2021;AW00030113;poland;BK-M18S-40;2;338,994
103182;15;29.01.2021;AW00030113;poland;BK-M18S-44;2;338,994
103182;16;29.01.2021;AW00030113;poland;BK-M18S-52;10;338,994
103182;17;29.01.2021;AW00030113;poland;BK-M38S-46;4;461,694
103182;18;29.01.2021;AW00030113;poland;BK-M68B-42;4;1376,994
103182;19;29.01.2021;AW00030113;poland;BK-M68S-46;2;1391,994
103182;20;29.01.2021;AW00030113;poland;PD-M562;2;48,594
103182;21;29.01.2021;AW00030113;poland;BK-M18S-42;2;338,994
103182;22;29.01.2021;AW00030113;poland;BK-M38S-42;2;461,694
103182;23;29.01.2021;AW00030113;poland;FR-M21S-42;2;158,43
103183;1;29.01.2021;AW00029579;poland;BK-M18S-42;2;338,994
103183;2;29.01.2021;AW00029579;poland;BK-M68B-42;8;1376,994
103183;3;29.01.2021;AW00029579;poland;BK-M68B-38;8;1376,994
103183;4;29.01.2021;AW00029579;poland;PD-M562;4;48,594
103183;5;29.01.2021;AW00029579;poland;BK-M68B-46;4;1376,994
103183;6;29.01.2021;AW00029579;poland;VE-C304-S;10;38,1
103183;7;29.01.2021;AW00029579;poland;SH-W890-L;20;41,994
103183;8;29.01.2021;AW00029579;poland;BK-M68S-38;2;1391,994
103183;9;29.01.2021;AW00029579;poland;FR-M21B-44;4;149,874
103183;10;29.01.2021;AW00029579;poland;BK-M18B-44;4;323,994
103183;11;29.01.2021;AW00029579;poland;FR-M63S-40;4;218,454
103183;12;29.01.2021;AW00029579;poland;BK-M18B-40;6;323,994
103183;13;29.01.2021;AW00029579;poland;BK-M18B-42;6;323,994
103183;14;29.01.2021;AW00029579;poland;BK-M18S-52;2;338,994
103183;15;29.01.2021;AW00029579;poland;BK-M38S-38;10;461,694
103183;16;29.01.2021;AW00029579;poland;BK-M38S-46;2;461,694
103183;17;29.01.2021;AW00029579;poland;FR-M21S-42;6;158,43
103183;18;29.01.2021;AW00029579;poland;SJ-0194-X;12;32,394
103183;19;29.01.2021;AW00029579;poland;SH-W890-S;8;41,994
103183;20;29.01.2021;AW00029579;poland;BK-M18B-48;10;323,994
103183;21;29.01.2021;AW00029579;poland;BK-M18B-52;4;323,994
103183;22;29.01.2021;AW00029579;poland;BK-M18S-40;2;338,994
103183;23;29.01.2021;AW00029579;poland;BK-M18S-44;2;338,994
103183;24;29.01.2021;AW00029579;poland;BK-M68S-46;8;1391,994
103183;25;29.01.2021;AW00029579;poland;BK-M18S-48;2;338,994
103183;26;29.01.2021;AW00029579;poland;BK-M38S-40;2;461,694
103184;1;29.01.2021;AW00029714;poland;SO-R809-L;8;5,394
103184;2;29.01.2021;AW00029714;poland;BK-R19B-48;8;323,994
103184;3;29.01.2021;AW00029714;poland;BK-R64Y-40;4;672,294
103184;4;29.01.2021;AW00029714;poland;BK-R79Y-44;4;1020,594
103184;5;29.01.2021;AW00029714;poland;BK-R89B-48;4;1466,01
103184;6;29.01.2021;AW00029714;poland;PD-R347;4;24,294
103184;7;29.01.2021;AW00029714;poland;SO-R809-M;2;5,394
103184;8;29.01.2021;AW00029714;poland;CL-9009;10;4,77
103184;9;29.01.2021;AW00029714;poland;BK-R19B-58;2;323,994
103184;10;29.01.2021;AW00029714;poland;BK-R64Y-38;2;672,294
103184;11;29.01.2021;AW00029714;poland;BK-R64Y-44;6;672,294
103184;12;29.01.2021;AW00029714;poland;BK-R79Y-48;4;1020,594
103184;13;29.01.2021;AW00029714;poland;BK-R79Y-42;2;1020,594
103184;14;29.01.2021;AW00029714;poland;BK-R19B-52;2;323,994
103184;15;29.01.2021;AW00029714;poland;BK-R89B-44;8;1466,01
103184;16;29.01.2021;AW00029714;poland;BK-R89B-52;6;1466,01
103184;17;29.01.2021;AW00029714;poland;BK-R89B-58;8;1466,01
103185;1;29.01.2021;AW00029485;poland;BK-T79U-46;2;1430,442
103185;2;29.01.2021;AW00029485;poland;BB-9108;2;72,894
103185;3;29.01.2021;AW00029485;poland;BK-T18Y-50;2;445,41
103185;4;29.01.2021;AW00029485;poland;CH-0234;2;12,144
103185;5;29.01.2021;AW00029485;poland;BK-T18U-50;4;445,41
103185;6;29.01.2021;AW00029485;poland;SJ-0194-L;10;32,394
103185;7;29.01.2021;AW00029485;poland;BK-T79U-50;4;1430,442
103185;8;29.01.2021;AW00029485;poland;BK-T18U-44;6;445,41
103185;9;29.01.2021;AW00029485;poland;BK-T79U-54;4;1430,442
103185;10;29.01.2021;AW00029485;poland;BK-T44U-60;2;728,91
103185;11;29.01.2021;AW00029485;poland;FD-2342;6;54,894
103185;12;29.01.2021;AW00029485;poland;WB-H098;10;2,994
103185;13;29.01.2021;AW00029485;poland;VE-C304-S;8;38,1
103185;14;29.01.2021;AW00029485;poland;BK-T44U-46;6;728,91
103185;15;29.01.2021;AW00029485;poland;BK-T18Y-54;2;445,41
103185;16;29.01.2021;AW00029485;poland;BK-T79Y-50;2;1430,442
103185;17;29.01.2021;AW00029485;poland;BK-T18U-62;4;445,41
103185;18;29.01.2021;AW00029485;poland;BK-T79U-60;2;1430,442
103185;19;29.01.2021;AW00029485;poland;CS-9183;2;242,994
103185;20;29.01.2021;AW00029485;poland;SJ-0194-X;14;32,394
103185;21;29.01.2021;AW00029485;poland;BK-T18U-54;4;445,41
103185;22;29.01.2021;AW00029485;poland;FB-9873;2;63,9
103185;23;29.01.2021;AW00029485;poland;CA-1098;4;5,394
103185;24;29.01.2021;AW00029485;poland;RA-H123;6;72
103185;25;29.01.2021;AW00029485;poland;BK-T44U-54;4;728,91
103185;26;29.01.2021;AW00029485;poland;LJ-0192-L;4;29,994
103185;27;29.01.2021;AW00029485;poland;BK-T18Y-58;4;445,41
103185;28;29.01.2021;AW00029485;poland;BK-T18Y-62;2;445,41
103186;1;29.01.2021;AW00029736;poland;BK-T79Y-60;10;1430,442
103186;2;29.01.2021;AW00029736;poland;VE-C304-S;16;38,1
103186;3;29.01.2021;AW00029736;poland;BK-T18Y-62;14;445,41
103186;4;29.01.2021;AW00029736;poland;FR-T98Y-60;4;602,346
103186;5;29.01.2021;AW00029736;poland;GL-H102-S;8;14,694
103186;6;29.01.2021;AW00029736;poland;HY-1023-70;6;32,994
103186;7;29.01.2021;AW00029736;poland;LJ-0192-M;2;29,994
103186;8;29.01.2021;AW00029736;poland;VE-C304-M;14;38,1
103186;9;29.01.2021;AW00029736;poland;HL-U509;12;20,994
103186;10;29.01.2021;AW00029736;poland;BK-T18Y-50;8;445,41
103186;11;29.01.2021;AW00029736;poland;FR-T98U-60;4;602,346
103186;12;29.01.2021;AW00029736;poland;SJ-0194-S;10;32,394
103186;13;29.01.2021;AW00029736;poland;CL-9009;6;4,77
103186;14;29.01.2021;AW00029736;poland;SE-T924;6;31,584
103186;15;29.01.2021;AW00029736;poland;FR-T67U-50;2;200,052
103186;16;29.01.2021;AW00029736;poland;SJ-0194-L;16;32,394
103186;17;29.01.2021;AW00029736;poland;BK-T79U-50;6;1430,442
103186;18;29.01.2021;AW00029736;poland;BK-T18U-54;4;445,41
103186;19;29.01.2021;AW00029736;poland;LJ-0192-L;10;29,994
103186;20;29.01.2021;AW00029736;poland;BK-T44U-54;8;728,91
103186;21;29.01.2021;AW00029736;poland;BK-T79U-60;4;1430,442
103186;22;29.01.2021;AW00029736;poland;BK-T79Y-46;8;1430,442
103186;23;29.01.2021;AW00029736;poland;FR-T67Y-44;10;200,052
103186;24;29.01.2021;AW00029736;poland;FR-T67Y-62;4;200,052
103186;25;29.01.2021;AW00029736;poland;FR-T98Y-54;4;602,346
103186;26;29.01.2021;AW00029736;poland;LJ-0192-X;4;29,994
103186;27;29.01.2021;AW00029736;poland;GL-H102-M;8;14,694
103186;28;29.01.2021;AW00029736;poland;WB-H098;10;2,994
103186;29;29.01.2021;AW00029736;poland;RA-H123;14;72
103186;30;29.01.2021;AW00029736;poland;HL-U509-R;14;20,994
103186;31;29.01.2021;AW00029736;poland;BK-T18Y-44;12;445,41
103186;32;29.01.2021;AW00029736;poland;CA-1098;14;5,394
103186;33;29.01.2021;AW00029736;poland;BK-T18U-50;12;445,41
103186;34;29.01.2021;AW00029736;poland;BK-T79Y-50;4;1430,442
103186;35;29.01.2021;AW00029736;poland;FR-T98U-54;4;602,346
103186;36;29.01.2021;AW00029736;poland;BK-T44U-60;18;728,91
103186;37;29.01.2021;AW00029736;poland;SJ-0194-X;22;31,3142
103186;38;29.01.2021;AW00029736;poland;HL-U509-B;8;20,994
103186;39;29.01.2021;AW00029736;poland;FR-T67Y-50;8;200,052
103186;40;29.01.2021;AW00029736;poland;BK-T79U-46;20;1430,442
103187;1;29.01.2021;AW00029622;poland;SE-M798;6;23,484
103187;2;29.01.2021;AW00029622;poland;FB-9873;2;63,9
103187;3;29.01.2021;AW00029622;poland;SH-W890-S;8;41,994
103187;4;29.01.2021;AW00029622;poland;FR-M63S-42;2;218,454
103187;5;29.01.2021;AW00029622;poland;BK-M68B-38;10;1376,994
103187;6;29.01.2021;AW00029622;poland;CH-0234;4;12,144
103187;7;29.01.2021;AW00029622;poland;FR-M21B-44;2;149,874
103187;8;29.01.2021;AW00029622;poland;FR-M21S-42;8;158,43
103187;9;29.01.2021;AW00029622;poland;SH-W890-L;12;41,994
103187;10;29.01.2021;AW00029622;poland;FR-M63S-40;2;218,454
103187;11;29.01.2021;AW00029622;poland;CS-9183;4;242,994
103187;12;29.01.2021;AW00029622;poland;HB-M763;2;37,152
103187;13;29.01.2021;AW00029622;poland;PD-M562;4;48,594
103187;14;29.01.2021;AW00029622;poland;HB-M243;4;26,724
103187;15;29.01.2021;AW00029622;poland;BK-M68B-46;2;1376,994
103187;16;29.01.2021;AW00029622;poland;FD-2342;2;54,894
103187;17;29.01.2021;AW00029622;poland;BK-M68S-38;4;1391,994
103188;1;29.01.2021;AW00029957;poland;BK-R64Y-38;2;672,294
103188;2;29.01.2021;AW00029957;poland;BK-R79Y-40;22;986,5742
103188;3;29.01.2021;AW00029957;poland;PD-R347;6;24,294
103188;4;29.01.2021;AW00029957;poland;SO-R809-L;6;5,394
103188;5;29.01.2021;AW00029957;poland;LJ-0192-M;10;29,994
103188;6;29.01.2021;AW00029957;poland;VE-C304-M;8;38,1
103188;7;29.01.2021;AW00029957;poland;PD-R563;4;37,254
103188;8;29.01.2021;AW00029957;poland;GL-H102-M;10;14,694
103188;9;29.01.2021;AW00029957;poland;BK-R19B-48;12;323,994
103188;10;29.01.2021;AW00029957;poland;LJ-0192-L;2;29,994
103188;11;29.01.2021;AW00029957;poland;BK-R64Y-48;4;672,294
103188;12;29.01.2021;AW00029957;poland;BK-R19B-52;10;323,994
103188;13;29.01.2021;AW00029957;poland;LJ-0192-X;10;29,994
103188;14;29.01.2021;AW00029957;poland;PD-R853;8;48,594
103188;15;29.01.2021;AW00029957;poland;FR-R38B-52;10;202,332
103188;16;29.01.2021;AW00029957;poland;SJ-0194-X;22;31,3142
103188;17;29.01.2021;AW00029957;poland;GL-H102-S;6;14,694
103188;18;29.01.2021;AW00029957;poland;HL-U509;14;20,994
103188;19;29.01.2021;AW00029957;poland;BK-R64Y-40;2;672,294
103188;20;29.01.2021;AW00029957;poland;BK-R79Y-42;18;1020,594
103188;21;29.01.2021;AW00029957;poland;BK-R89B-44;8;1466,01
103188;22;29.01.2021;AW00029957;poland;FR-R72Y-44;2;356,898
103188;23;29.01.2021;AW00029957;poland;SJ-0194-S;4;32,394
103188;24;29.01.2021;AW00029957;poland;VE-C304-S;16;38,1
103188;25;29.01.2021;AW00029957;poland;HL-U509-B;12;20,994
103188;26;29.01.2021;AW00029957;poland;RA-H123;8;72
103188;27;29.01.2021;AW00029957;poland;HL-U509-R;6;20,994
103188;28;29.01.2021;AW00029957;poland;FR-R72Y-38;2;356,898
103188;29;29.01.2021;AW00029957;poland;FR-R72Y-48;4;356,898
103188;30;29.01.2021;AW00029957;poland;BK-R19B-58;2;323,994
103188;31;29.01.2021;AW00029957;poland;BK-R79Y-48;34;935,5445
103188;32;29.01.2021;AW00029957;poland;SJ-0194-L;10;32,394
103188;33;29.01.2021;AW00029957;poland;CA-1098;14;5,394
103188;34;29.01.2021;AW00029957;poland;WB-H098;4;2,994
103188;35;29.01.2021;AW00029957;poland;CL-9009;12;4,77
103188;36;29.01.2021;AW00029957;poland;FR-R38B-58;2;202,332
103188;37;29.01.2021;AW00029957;poland;HY-1023-70;14;32,994
103189;1;29.01.2021;AW00029799;poland;BK-T18U-50;2;445,41
103189;2;29.01.2021;AW00029799;poland;BK-T18Y-44;6;445,41
103189;3;29.01.2021;AW00029799;poland;BK-T18U-54;2;445,41
103189;4;29.01.2021;AW00029799;poland;BK-T44U-54;2;728,91
103189;5;29.01.2021;AW00029799;poland;BK-T79U-46;2;1430,442
103190;1;29.01.2021;AW00030037;poland;SH-W890-S;8;41,994
103190;2;29.01.2021;AW00030037;poland;SH-W890-L;10;41,994
103190;3;29.01.2021;AW00030037;poland;SH-W890-M;6;41,994
103190;4;29.01.2021;AW00030037;poland;BK-M68B-38;6;1376,994
103191;1;29.01.2021;AW00029629;poland;BK-T79Y-60;12;1430,442
103191;2;29.01.2021;AW00029629;poland;FR-T98U-54;4;602,346
103191;3;29.01.2021;AW00029629;poland;SE-T924;6;31,584
103191;4;29.01.2021;AW00029629;poland;BK-T79U-50;6;1430,442
103191;5;29.01.2021;AW00029629;poland;BK-T44U-60;2;728,91
103191;6;29.01.2021;AW00029629;poland;BK-T79U-46;6;1430,442
103191;7;29.01.2021;AW00029629;poland;FR-T67Y-50;4;200,052
103191;8;29.01.2021;AW00029629;poland;FR-T67Y-44;2;200,052
103191;9;29.01.2021;AW00029629;poland;FR-T98Y-60;4;602,346
103191;10;29.01.2021;AW00029629;poland;BK-T18U-54;16;445,41
103191;11;29.01.2021;AW00029629;poland;BK-T18Y-62;16;445,41
103191;12;29.01.2021;AW00029629;poland;BK-T79Y-50;6;1430,442
103191;13;29.01.2021;AW00029629;poland;FR-T67U-50;6;200,052
103191;14;29.01.2021;AW00029629;poland;LJ-0192-M;2;29,994
103191;15;29.01.2021;AW00029629;poland;BK-T18Y-50;8;445,41
103191;16;29.01.2021;AW00029629;poland;BK-T44U-46;6;728,91
103191;17;29.01.2021;AW00029629;poland;BK-T79U-60;8;1430,442
103191;18;29.01.2021;AW00029629;poland;FR-T98U-60;4;602,346
103191;19;29.01.2021;AW00029629;poland;BK-T18Y-54;4;445,41
103191;20;29.01.2021;AW00029629;poland;BK-T79Y-46;6;1430,442
103191;21;29.01.2021;AW00029629;poland;FR-T67Y-62;2;200,052
103191;22;29.01.2021;AW00029629;poland;BK-T18U-50;6;445,41
103191;23;29.01.2021;AW00029629;poland;FR-T67U-54;8;200,052
103191;24;29.01.2021;AW00029629;poland;BK-T18Y-44;12;445,41
103191;25;29.01.2021;AW00029629;poland;BK-T44U-54;14;728,91
103192;1;29.01.2021;AW00029950;poland;LJ-0192-L;20;29,994
103192;2;29.01.2021;AW00029950;poland;FR-M21B-44;2;149,874
103192;3;29.01.2021;AW00029950;poland;BB-9108;6;72,894
103192;4;29.01.2021;AW00029950;poland;FR-M21B-42;4;149,874
103192;5;29.01.2021;AW00029950;poland;WB-H098;10;2,994
103192;6;29.01.2021;AW00029950;poland;FR-M21S-40;4;158,43
103192;7;29.01.2021;AW00029950;poland;SJ-0194-L;12;32,394
103192;8;29.01.2021;AW00029950;poland;RA-H123;20;72
103192;9;29.01.2021;AW00029950;poland;CS-9183;2;242,994
103192;10;29.01.2021;AW00029950;poland;CL-9009;12;4,77
103192;11;29.01.2021;AW00029950;poland;HL-U509-B;6;20,994
103192;12;29.01.2021;AW00029950;poland;SE-M798;8;23,484
103192;13;29.01.2021;AW00029950;poland;HB-M243;6;26,724
103192;14;29.01.2021;AW00029950;poland;BK-M68S-46;6;1391,994
103192;15;29.01.2021;AW00029950;poland;FR-M94B-42;2;809,76
103192;16;29.01.2021;AW00029950;poland;SE-M940;2;31,584
103192;17;29.01.2021;AW00029950;poland;CH-0234;2;12,144
103192;18;29.01.2021;AW00029950;poland;SJ-0194-X;16;32,394
103192;19;29.01.2021;AW00029950;poland;VE-C304-S;28;36,83
103192;20;29.01.2021;AW00029950;poland;CA-1098;8;5,394
103192;21;29.01.2021;AW00029950;poland;BK-M68B-42;4;1376,994
103192;22;29.01.2021;AW00029950;poland;FB-9873;10;63,9
103192;23;29.01.2021;AW00029950;poland;BK-M68S-42;6;1391,994
103192;24;29.01.2021;AW00029950;poland;GL-H102-M;14;14,694
103192;25;29.01.2021;AW00029950;poland;BK-M68B-38;4;1376,994
103192;26;29.01.2021;AW00029950;poland;FR-M94S-38;4;818,7
103192;27;29.01.2021;AW00029950;poland;SH-W890-L;8;41,994
103192;28;29.01.2021;AW00029950;poland;FR-M21S-42;2;158,43
103192;29;29.01.2021;AW00029950;poland;GL-H102-S;8;14,694
103192;30;29.01.2021;AW00029950;poland;SJ-0194-S;12;32,394
103192;31;29.01.2021;AW00029950;poland;BK-M68S-38;2;1391,994
103192;32;29.01.2021;AW00029950;poland;HY-1023-70;12;32,994
103192;33;29.01.2021;AW00029950;poland;HL-U509;8;20,994
103192;34;29.01.2021;AW00029950;poland;BK-M68B-46;2;1376,994
103192;35;29.01.2021;AW00029950;poland;LJ-0192-M;4;29,994
103192;36;29.01.2021;AW00029950;poland;LJ-0192-X;6;29,994
103192;37;29.01.2021;AW00029950;poland;HL-U509-R;8;20,994
103192;38;29.01.2021;AW00029950;poland;PD-M562;4;48,594
103192;39;29.01.2021;AW00029950;poland;FR-M63S-40;4;218,454
103192;40;29.01.2021;AW00029950;poland;VE-C304-M;6;38,1
103193;1;29.01.2021;AW00029762;poland;BK-T18Y-50;2;445,41
103193;2;29.01.2021;AW00029762;poland;BK-T79U-60;2;1430,442
103193;3;29.01.2021;AW00029762;poland;BK-T44U-60;2;728,91
103193;4;29.01.2021;AW00029762;poland;BK-T18U-50;2;445,41
103193;5;29.01.2021;AW00029762;poland;BK-T79U-46;2;1430,442
103194;1;29.01.2021;AW00029494;poland;HB-M243;2;26,724
103195;1;29.01.2021;AW00029696;poland;BK-R64Y-40;4;672,294
103195;2;29.01.2021;AW00029696;poland;BK-R19B-48;10;323,994
103195;3;29.01.2021;AW00029696;poland;BK-R89B-48;4;1466,01
103195;4;29.01.2021;AW00029696;poland;FR-R72Y-48;4;356,898
103195;5;29.01.2021;AW00029696;poland;FR-R72Y-38;4;356,898
103195;6;29.01.2021;AW00029696;poland;BK-R64Y-48;2;672,294
103195;7;29.01.2021;AW00029696;poland;SO-R809-L;2;5,394
103195;8;29.01.2021;AW00029696;poland;PD-R853;4;48,594
103195;9;29.01.2021;AW00029696;poland;FR-R38B-52;2;202,332
103195;10;29.01.2021;AW00029696;poland;BK-R19B-52;2;323,994
103195;11;29.01.2021;AW00029696;poland;BK-R79Y-40;4;1020,594
103195;12;29.01.2021;AW00029696;poland;BK-R79Y-42;4;1020,594
103195;13;29.01.2021;AW00029696;poland;BK-R89B-44;4;1466,01
103195;14;29.01.2021;AW00029696;poland;BK-R19B-58;6;323,994
103195;15;29.01.2021;AW00029696;poland;BK-R64Y-38;8;672,294
103196;1;29.01.2021;AW00029496;poland;BK-T44U-50;4;728,91
